GeoFIPS,GeoName,Region,ComponentId,ComponentName,Line,Description,2012,2013,2014,2015,2016
48000,Texas,6,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2185,2256,2376,2506,2579
48000,Texas,6,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2521,2648,2806,2941,2991
48000,Texas,6,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,2682,2724,2809,2867,2962
48000,Texas,6,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),631,648,658,682,747
48000,Texas,6,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,2910,2962,3080,3223,3365
48000,Texas,6,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2279,2314,2422,2541,2618
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,30345,31252,32401,33729,35114
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,11464,11834,12247,12617,13029
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,3650,3883,4071,4363,4588
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1222,1319,1388,1511,1552
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,878,914,957,1020,1080
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1083,1154,1226,1301,1396
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,467,495,499,532,560
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,7814,7952,8176,8254,8441
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2394,2365,2445,2444,2487
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,991,1019,1025,1055,1090
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1310,1276,1226,939,839
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,3118,3291,3479,3816,4025
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,18881,19418,20154,21112,22086
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),18310,18825,19547,20485,21439
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,5661,5758,5843,6061,6238
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,4330,4458,4680,4840,5201
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,833,874,921,954,987
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1354,1437,1475,1560,1656
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,1740,1783,1889,2033,2092
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2065,2190,2292,2447,2537
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,2326,2325,2447,2590,2728
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),572,593,607,628,647
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,2898,2960,3096,3202,3433
49000,Utah,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2326,2367,2490,2574,2786
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,41949,43392,44960,46228,47648
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,13947,14388,14856,14743,15009
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,4032,4246,4463,4631,4799
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1572,1646,1732,1806,1838
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,899,917,947,974,1030
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1113,1215,1287,1333,1397
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,449,469,497,517,534
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,9915,10141,10394,10113,10210
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,3802,3856,4021,4125,4210
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,832,855,870,886,903
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,2273,2212,2162,1620,1452
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,3007,3219,3342,3482,3645
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,28003,29005,30103,31485,32639
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),25816,26713,27736,29010,30043
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,7131,7285,7446,7537,7789
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,6821,7065,7251,7603,7938
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,932,969,1031,1076,1135
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1505,1574,1591,1657,1699
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2412,2527,2683,2883,2948
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2554,2696,2886,3039,3156
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,4460,4595,4848,5216,5378
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),2187,2291,2367,2475,2596
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,5292,5492,5679,5922,6179
50000,Vermont,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,3105,3200,3311,3447,3584
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,37746,38291,39278,40392,41632
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,12627,12677,12777,12777,12900
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,4010,4077,4154,4298,4353
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1362,1389,1437,1518,1534
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,958,971,983,1011,1030
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1050,1057,1067,1084,1088
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,640,660,667,684,701
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,8618,8600,8623,8479,8546
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2820,2809,2845,2885,2977
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,1181,1183,1200,1216,1224
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1463,1396,1303,962,833
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,3153,3212,3275,3416,3512
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,25119,25613,26500,27614,28732
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),24471,24962,25803,26909,27905
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,7468,7732,7993,8287,8596
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,5408,5463,5652,5899,6146
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,898,912,941,979,1006
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1339,1339,1353,1395,1439
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2328,2350,2432,2581,2674
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2784,2882,2998,3182,3293
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,4247,4283,4434,4587,4751
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),648,651,697,705,827
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,3606,3677,3778,3916,4132
51000,Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2959,3026,3081,3210,3305
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,37828,38735,40232,41637,42922
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,12200,12547,12920,13060,13221
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,4100,4345,4509,4701,4847
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1107,1194,1247,1322,1350
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,900,952,991,1046,1104
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1593,1685,1735,1782,1823
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,501,514,537,551,569
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,8100,8202,8410,8358,8374
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,3122,3147,3240,3246,3202
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,1047,1060,1077,1082,1085
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1072,1052,984,746,651
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,2859,2943,3109,3285,3436
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,25628,26188,27312,28578,29701
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),24504,24988,26079,27310,28381
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,7445,7636,7832,8125,8376
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,6042,6071,6309,6620,6899
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,1256,1299,1358,1403,1456
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1567,1605,1682,1754,1845
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2197,2229,2320,2472,2576
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2741,2860,3082,3242,3342
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,3256,3288,3496,3694,3887
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1124,1200,1233,1267,1320
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,3855,3992,4109,4316,4473
53000,Washington,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2731,2793,2876,3048,3153
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,30886,31584,32389,33410,34418
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,11159,11327,11465,11514,11691
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,3191,3260,3326,3443,3493
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1340,1371,1396,1446,1455
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,641,649,664,681,697
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,775,795,810,835,846
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,435,446,456,481,495
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,7968,8067,8138,8071,8198
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2629,2661,2675,2695,2726
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,798,819,837,851,870
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1520,1502,1435,1124,1010
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,3022,3085,3190,3400,3591
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,19726,20257,20924,21895,22727
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),18426,18913,19548,20438,21179
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,4217,4281,4428,4689,4872
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,6283,6466,6766,7093,7431
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,489,498,508,520,539
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,889,892,901,922,935
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2120,2258,2291,2371,2416
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2052,2135,2204,2320,2366
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,2376,2384,2450,2523,2620
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1300,1344,1376,1457,1548
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,3247,3344,3439,3629,3809
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,1947,2000,2064,2172,2262
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,34592,35383,36559,37610,38788
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,11444,11769,12151,12263,12549
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,3624,3836,4046,4242,4368
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1247,1305,1397,1497,1524
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,805,837,872,926,968
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1098,1197,1266,1300,1348
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,474,496,512,519,528
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,7820,7933,8105,8021,8181
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2675,2689,2744,2772,2822
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,899,914,937,944,961
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1568,1546,1488,1195,1103
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,2678,2785,2937,3109,3295
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,23148,23614,24408,25348,26239
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),21760,22144,22950,23809,24609
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,5796,5887,6136,6206,6363
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,6710,6759,6933,7279,7555
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,965,1000,1057,1093,1122
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1263,1296,1323,1364,1425
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,1839,1874,1947,2089,2166
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2417,2538,2692,2843,2933
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,2770,2790,2861,2936,3045
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1388,1469,1458,1538,1630
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,4238,4374,4405,4639,4835
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2850,2904,2947,3101,3204
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,37178,37722,39253,39692,40327
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,13858,13877,14061,13676,13335
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,3894,3992,4130,4204,4092
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1604,1613,1686,1720,1652
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,749,771,809,837,850
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1061,1107,1124,1125,1061
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,480,501,512,522,529
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,9964,9885,9931,9472,9243
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2996,3029,3162,3243,3289
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,804,817,839,851,869
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,3402,3228,3014,2303,1966
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,2762,2811,2915,3076,3118
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,23320,23845,25191,26015,26991
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),22709,23193,24529,25330,26222
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,5989,6201,6766,6903,7171
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,5404,5348,5543,5756,5756
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,931,973,1057,1065,1100
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1063,1097,1154,1200,1246
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2805,2906,3056,3191,3344
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2951,3079,3206,3322,3458
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,3566,3590,3746,3893,4146
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),610,652,662,685,770
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,3332,3414,3448,3551,3611
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2722,2761,2786,2866,2842
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,43368,44282,45957,47487,49172
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,13545,13819,14243,14354,14663
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,4355,4512,4680,4872,5035
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1303,1365,1439,1515,1535
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,968,1005,1044,1090,1139
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1321,1357,1391,1434,1489
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,763,785,805,834,872
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,9189,9307,9563,9482,9628
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,3223,3240,3330,3370,3427
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,1238,1259,1280,1306,1336
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1453,1432,1407,1079,945
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,3274,3376,3546,3726,3919
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,29823,30463,31714,33133,34509
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),28276,28846,30064,31400,32668
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,7950,8080,8381,8713,8975
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,7604,7712,7892,8160,8466
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,1261,1322,1409,1468,1536
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1701,1758,1811,1891,1973
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2477,2558,2691,2863,3010
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,3041,3134,3379,3593,3741
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,4242,4283,4501,4712,4967
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1547,1617,1650,1733,1841
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,5262,5410,5601,5767,5981
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,3714,3793,3952,4034,4140
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,40155,41045,42617,43947,45511
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,12287,12552,12914,13044,13272
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,3824,3952,4068,4194,4294
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1185,1227,1279,1330,1350
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,934,956,983,1026,1056
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1029,1058,1071,1086,1111
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,677,710,735,752,776
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,8463,8600,8847,8850,8978
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2730,2750,2803,2827,2855
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,1425,1464,1502,1518,1531
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1136,1111,1067,825,735
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,3172,3275,3476,3680,3857
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,27868,28493,29703,30903,32239
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),26368,26957,28125,29256,30462
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,7380,7525,7818,8067,8341
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,6631,6753,6985,7247,7569
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,1449,1509,1588,1643,1701
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1633,1691,1742,1799,1869
