GeoFIPS,GeoName,Region,ComponentName,Line,Description,2014,2015,2016
50000,Vermont,1,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1484,1550,1621
50000,Vermont,1,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,3560,3708,3860
50000,Vermont,1,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2076,2158,2238
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,326686,337980,350198
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,106274,106916,108510
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,34551,35963,36619
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,11955,12706,12905
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,8173,8464,8666
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,8876,9068,9154
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,5547,5726,5895
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,71723,70953,71891
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,23661,24140,25044
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,9983,10174,10296
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,10837,8054,7011
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,27242,28585,29540
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,220412,231064,241687
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),214612,225163,234728
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,66482,69346,72308
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,47008,49362,51700
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,7830,8190,8463
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,11249,11669,12103
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,20232,21595,22493
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,24933,26622,27699
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,36879,38379,39963
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),5799,5901,6959
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,31423,32764,34758
51000,Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,25624,26863,27799
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,283804,298135,312817
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,91138,93511,96355
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,31810,33662,35322
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,8796,9464,9839
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,6987,7489,8050
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,12237,12762,13289
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,3791,3947,4145
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,59328,59849,61032
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,22855,23241,23337
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,7597,7747,7907
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,6943,5339,4744
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,21934,23521,25044
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,192666,204624,216462
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),183965,195549,206841
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,55248,58178,61046
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,44502,47404,50279
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,9579,10047,10611
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,11868,12559,13447
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,16367,17701,18774
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,21743,23212,24353
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,24659,26448,28331
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),8701,9074,9621
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,28986,30901,32597
53000,Washington,8,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,20285,21827,22976
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,59871,61509,63022
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,21193,21198,21407
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,6149,6339,6397
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,2581,2662,2665
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,1227,1254,1276
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,1497,1538,1550
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,843,885,906
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,15044,14859,15011
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,4945,4962,4992
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,1548,1567,1594
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,2653,2070,1850
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,5898,6260,6575
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,38678,40311,41615
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),36135,37628,38781
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,8184,8632,8922
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,12506,13059,13607
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,940,957,986
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,1666,1698,1713
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,4236,4365,4425
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,4074,4271,4332
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,4529,4645,4797
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),2543,2683,2834
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,6358,6681,6975
54000,West Virginia,5,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,3814,3998,4142
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,210521,216932,224143
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,69969,70730,72514
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,23297,24467,25239
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,8043,8637,8805
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,5019,5339,5595
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,7288,7497,7788
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,2947,2994,3051
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,46671,46262,47276
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,15799,15990,16305
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,5395,5443,5554
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,8567,6895,6376
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,16911,17933,19040
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,140552,146202,151629
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),132154,137330,142207
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,35336,35793,36769
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,39921,41985,43657
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,6088,6307,6486
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,7619,7865,8233
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,11210,12048,12516
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,15504,16398,16951
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,16477,16934,17595
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),8398,8873,9422
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,25366,26758,27939
55000,Wisconsin,3,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,16968,17885,18517
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,22909,23281,23611
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,8207,8022,7808
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,2411,2466,2396
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,984,1009,967
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,472,491,498
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,656,660,621
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,299,306,310
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,5796,5556,5412
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,1846,1902,1926
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,490,499,509
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,1759,1351,1151
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,1702,1804,1826
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,14703,15259,15804
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),14316,14858,15353
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,3949,4049,4199
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,3235,3376,3370
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,617,625,644
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,674,704,730
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,1784,1872,1958
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,1871,1948,2025
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,2186,2284,2428
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),386,402,451
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,2012,2083,2114
56000,Wyoming,7,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,1626,1681,1664
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,674776,698543,724575
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,209125,211151,216067
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,68709,71673,74196
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,21132,22287,22614
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,15332,16034,16780
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,20423,21088,21948
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,11823,12265,12854
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,140416,139478,141871
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,48899,49573,50500
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,18799,19217,19693
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,20654,15872,13926
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,52064,54815,57751
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,465651,487393,508508
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),441427,461894,481385
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,123053,128167,132249
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,115879,120037,124749
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,20695,21588,22635
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,26591,27819,29067
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,39513,42120,44358
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,49613,52847,55131
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,66083,69317,73196
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),24224,25498,27123
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,82245,84838,88131
91000,New England,1,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,58021,59340,61008
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,2088043,2157072,2235651
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,632734,640236,651952
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,199291,205854,210934
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,62643,65270,66309
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,48148,50345,51896
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,52476,53318,54586
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,36023,36920,38142
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,433444,434382,441018
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,137324,138746,140272
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,73569,74525,75187
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,52262,40486,36110
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,170290,180625,189450
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,1455309,1516836,1583699
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),1377993,1436021,1496387
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,383061,395939,409722
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,342213,355694,371812
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,77802,80661,83564
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,85364,88313,91795
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,122796,129396,135544
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,155743,165204,171154
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,211014,220814,232797
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),77316,80815,87311
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,267054,276998,290492
92000,Mideast,2,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,189738,196183,203181
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,1702864,1759587,1820694
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,561290,567962,579879
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,176485,184873,190648
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,60526,64136,65293
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,38894,41024,42855
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,49027,50621,52309
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,28037,29092,30191
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,384805,383089,389231
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,122527,123757,125841
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,48682,49703,50764
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,59567,46191,41496
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,154028,163438,171130
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,1141575,1191625,1240815
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),1072063,1118594,1162355
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,283367,290599,299303
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,303551,319055,333643
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,56544,59171,61905
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,67889,70193,73125
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,98011,105295,109686
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,123338,130693,135474
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,139363,143587,149219
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),69512,73032,78460
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,218839,229592,241215
93000,Great Lakes,3,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,149327,156560,162755
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,782749,809220,836787
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,271328,272380,277665
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,91584,96046,98562
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,32413,34470,34566
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,19490,20405,21346
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,24798,25639,26405
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,14882,15532,16245
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,179744,176334,179103
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,57355,58367,59922
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,21575,22161,22694
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,37283,29030,26059
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,63531,66776,70427
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,511421,536840,559123
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),488107,512301,532908
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,125539,130331,135665
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,137499,145610,152275
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,22042,22812,23684
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,32880,34427,35999
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,44706,47942,49803
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,58121,61181,63148
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,67321,69999,72334
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),23315,24538,26214
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,83482,87981,92413
94000,Plains,4,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,60167,63442,66198
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,2719103,2832739,2945837
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,981248,998139,1019122
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,319733,340042,351822
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,116013,125811,128407
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,75275,79918,83697
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,82894,86697,90271
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,45551,47617,49448
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,661516,658097,667300
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,222672,226940,231926
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,85883,88266,90199
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,101721,76802,68352
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,251240,266089,276824
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,1737855,1834600,1926715
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),1707515,1802614,1890751
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,479116,502713,529421
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,454687,483384,506057
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,59315,62745,66405
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,89777,93604,98227
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,188808,201434,210802
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,202539,216375,225473
